Series Name,Series Code,Country Name,Country Code,1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"ATMs per 100,000 adults",GFDD.AI.25,El Salvador,SLV,..,..,..,..,..,..,..,20.448111,22.722995,23.918481,25.346195,27.860063,29.168219,29.262488,29.278355,30.573595,33.340672,33.378307,35.757059,36.612616,37.239496,35.245134,35.67625,36.291222,..
"ATMs per 100,000 adults",GFDD.AI.25,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,0,0,0,0.79900444,2.4701445,2.3516175,2.9294384,5.4248032,6.1138205,5.2379605,5.4373955,7.3969158,9.2090965,10.234147,10.448026,10.879051,12.627145,..
"ATMs per 100,000 adults",GFDD.AI.25,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Estonia,EST,..,..,..,..,..,..,..,67.661467,73.166382,80.195895,87.673462,89.494899,88.692109,88.674057,87.828188,83.594454,79.57118,76.70994,72.60525,69.956431,67.773329,67.918317,65.677475,64.59989,..
"ATMs per 100,000 adults",GFDD.AI.25,Eswatini,SWZ,..,..,..,..,..,..,..,7.3421194,12.403726,15.225958,16.361336,20.352368,20.774953,24.179582,25.192599,29.533554,31.171169,38.188425,38.222775,38.333068,37.20222,40.812728,37.546688,39.820052,..
"ATMs per 100,000 adults",GFDD.AI.25,Ethiopia,ETH,..,..,..,..,..,..,..,0.02016035,0.01958271,0.03084652,0.04136755,0.06892077,0.09879218,0.30044504,0.31928373,0.46295709,..,..,..,..,..,..,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Fiji,FJI,..,..,..,..,..,..,..,19.062041,19.44864,21.161451,22.577495,25.921169,27.189952,33.089476,36.559192,37.027009,42.325241,46.040667,47.918656,53.189146,52.650166,54.275479,53.873317,52.95628,..
"ATMs per 100,000 adults",GFDD.AI.25,Finland,FIN,..,..,..,..,..,..,..,..,..,38.274286,37.778901,37.379337,37.146794,36.831162,36.467509,35.729115,36.34989,35.864399,33.746757,31.689703,32.472987,34.724077,37.759472,37.33658,36.752193
"ATMs per 100,000 adults",GFDD.AI.25,France,FRA,..,..,..,..,..,..,..,85.607607,92.876762,92.194339,99.966046,101.62582,104.13681,106.0952,109.21415,109.36944,108.94654,108.21738,107.22911,104.74073,102.19112,98.087661,96.242271,93.538978,..
"ATMs per 100,000 adults",GFDD.AI.25,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Gabon,GAB,..,..,..,..,..,..,..,..,5.4538686,5.8323241,6.2850571,6.4817078,7.4682981,8.9551328,10.194353,11.761523,12.848193,..,..,..,..,..,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,"Gambia, The",GMB,..,..,..,..,..,..,..,..,0.60337795,0.58354428,0.90241407,1.4166482,3.0522974,3.2531764,3.9383103,5.0511404,5.3493938,5.6231524,5.7015793,7.6229026,8.8512535,7.5547483,8.1571976,8.6376187,..
"ATMs per 100,000 adults",GFDD.AI.25,Georgia,GEO,..,..,..,..,..,..,..,2.1453378,5.8544267,13.841777,26.553288,42.311752,43.646675,48.281283,50.96343,63.415826,68.111847,71.023948,70.128899,74.420088,76.034398,77.621308,85.076774,90.887184,..
"ATMs per 100,000 adults",GFDD.AI.25,Germany,DEU,..,..,..,..,..,..,..,..,..,..,107.05774,109.87529,112.32355,116.68886,121.13138,118.64615,118.40815,123.51066,122.30473,82.524445,81.22555,..,81.483742,79.474224,..
"ATMs per 100,000 adults",GFDD.AI.25,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,3.7926113,3.8292319,3.8685028,3.9960704,5.3613493,7.9391581,7.981283,9.9923814,10.922064,11.288005,11.514952,11.143033,11.451124,..
"ATMs per 100,000 adults",GFDD.AI.25,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Greece,GRC,..,..,..,..,..,..,..,..,66.548917,70.986119,76.687239,80.431225,80.236712,78.606732,74.786181,73.014515,62.202384,59.45847,58.677962,59.280201,61.558483,62.28157,63.368974,63.87641,..
"ATMs per 100,000 adults",GFDD.AI.25,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Grenada,GRD,..,..,..,..,..,..,..,33.712714,35.88946,36.688592,40.092082,43.384502,45.27163,48.287646,46.710017,36.523454,44.606259,31.091181,39.225009,42.530066,41.191493,43.432328,44.476697,41.974675,..
"ATMs per 100,000 adults",GFDD.AI.25,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.019466,30.821265,33.167866,35.257563,36.073037,37.550741,37.909262,36.835873,36.933116,36.085004,36.905481
"ATMs per 100,000 adults",GFDD.AI.25,Guinea,GIN,..,..,..,..,..,..,..,0.08431399,0.2476612,0.2622737,0.33475684,0.46077198,0.56126875,0.76559336,1.0128054,1.2292899,1.5002795,1.8685768,2.2916092,2.4623385,2.452497,2.4961972,2.5338747,2.5403576,..
"ATMs per 100,000 adults",GFDD.AI.25,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,1.5017357,1.4613851,2.076984,4.038107,4.3385113,4.2176678,4.9846258,4.8504954,4.7189888,5.5796541,6.1249257,..
"ATMs per 100,000 adults",GFDD.AI.25,Guyana,GUY,..,..,..,..,..,..,..,10.325811,11.148976,12.061597,13.139202,13.766185,13.971108,14.567245,15.147131,16.091646,15.879227,16.237614,16.779544,18.979314,20.22767,20.743401,20.916571,20.758896,..
"ATMs per 100,000 adults",GFDD.AI.25,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.089815,1.2964834,2.0268081,2.2634965,2.114311,3.8084206,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Honduras,HND,..,..,..,..,..,..,..,4.3823334,5.8677407,7.5784628,10.473134,13.269435,15.644497,16.276057,21.36711,21.820705,22.880442,22.630865,23.245691,23.811092,23.717737,24.295733,25.397651,24.872839,25.094699
"ATMs per 100,000 adults",GFDD.AI.25,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,39.803633,41.126616,42.265098,41.647759,42.822553,44.156775,46.877771,49.615345,48.907308,50.151968,49.760868,49.405284,50.651765,50.421601,51.784478,53.171909,52.043671,51.174898
"ATMs per 100,000 adults",GFDD.AI.25,Hungary,HUN,..,..,..,..,..,..,..,38.717324,41.434534,44.748894,50.34233,54.28336,55.726326,56.694656,57.702,56.48365,57.118239,57.830567,57.25078,59.438472,60.933893,60.561439,60.938773,59.964388,..
"ATMs per 100,000 adults",GFDD.AI.25,Iceland,ISL,..,..,..,..,..,..,..,105.90416,111.29444,106.25335,106.48232,101.71025,79.135317,81.38247,75.937952,73.871495,76.181,78.68636,73.591612,88.850064,88.806068,86.289821,78.005543,59.6105,..
"ATMs per 100,000 adults",GFDD.AI.25,India,IND,..,..,..,..,..,..,..,..,2.2855578,2.7308024,3.367224,4.2732444,5.292054,7.2404326,8.8183225,10.950028,12.816261,17.726154,19.640879,21.168148,21.997046,21.653116,20.953005,21.496549,..
"ATMs per 100,000 adults",GFDD.AI.25,Indonesia,IDN,..,..,..,..,..,..,..,8.5601306,9.3217859,10.493692,11.464783,13.114784,14.115549,13.03989,16.448188,35.729558,42.016621,49.205442,52.965375,54.337374,55.140507,54.374648,53.409755,51.659937,..
"ATMs per 100,000 adults",GFDD.AI.25,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,4.4881963,8.5433477,14.018222,18.273413,23.484077,30.579975,36.267735,46.193172,51.693051,57.177064,67.565541,72.670724,77.519697,88.64759,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,0.69737117,1.2048922,2.2244127,2.1720938,2.1705557,1.0761345,1.6082408,1.8620951,2.3816554,2.8531793,3.6528311,4.161905,5.3486416,..
"ATMs per 100,000 adults",GFDD.AI.25,Ireland,IRL,..,..,..,..,..,..,..,90.357872,88.684342,89.617199,92.498593,95.400325,94.390072,90.385852,88.309406,84.589534,84.665931,98.750793,92.064488,90.652645,89.576752,78.789187,73.405644,60.019584,..
"ATMs per 100,000 adults",GFDD.AI.25,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Israel,ISR,..,..,..,..,..,..,..,68.764199,58.13943,76.889426,81.524487,87.464261,101.23919,120.91663,122.48143,122.80371,123.04771,123.07463,101.51666,111.05263,121.38445,128.37662,133.15485,133.32473,131.4593
"ATMs per 100,000 adults",GFDD.AI.25,Italy,ITA,..,..,..,..,..,..,..,74.267461,75.44465,80.015579,87.414034,99.255839,106.98247,100.01399,101.61342,99.330685,92.450331,92.451057,96.251692,94.09246,92.378017,91.044022,91.025202,90.307582,..
"ATMs per 100,000 adults",GFDD.AI.25,Jamaica,JAM,..,..,..,..,..,..,..,17.601558,19.273932,21.427791,21.499365,22.767837,24.282648,25.009177,26.275315,26.841582,27.493769,30.048913,30.690016,32.046736,33.567192,34.319068,36.016679,39.700584,39.691466
"ATMs per 100,000 adults",GFDD.AI.25,Japan,JPN,..,..,..,..,..,..,..,124.36905,123.9004,124.11534,125.13086,125.44595,132.8077,130.92777,128.57922,127.91103,128.32341,127.51837,127.64882,127.68361,127.47365,127.10053,123.7551,121.29543,116.9418
"ATMs per 100,000 adults",GFDD.AI.25,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,20.708984,22.672352,23.419716,24.647083,24.921784,24.841508,24.89982,25.130195,24.120296,26.710333,27.495594,29.407954,26.134866,30.56481,..
"ATMs per 100,000 adults",GFDD.AI.25,Kazakhstan,KAZ,..,..,..,..,..,..,..,9.9692214,14.792224,19.55119,37.121947,51.965369,56.869572,61.352178,64.798458,68.566712,70.553191,72.002225,71.12422,73.916058,74.585335,84.260857,85.936537,95.77499,92.462456
"ATMs per 100,000 adults",GFDD.AI.25,Kenya,KEN,..,..,..,..,..,..,..,1.6095212,1.5756048,2.9194024,4.6514768,5.9193745,7.1800191,8.796067,8.9905313,9.3942604,9.4862424,9.6357854,9.6946776,9.1622546,9.4302125,9.1542151,7.6919576,7.3044055,6.938732
"ATMs per 100,000 adults",GFDD.AI.25,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.476376,10.266639,14.347614,..,..,..,..,..,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,"Korea, Dem. Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,"Korea, Rep.",KOR,..,..,..,..,..,..,..,208.15801,212.13575,218.23655,234.21941,241.79599,247.09064,265.37515,281.2314,288.44503,288.58545,280.80806,275.88082,271.56183,272.5928,267.07869,264.33664,259.45572,..
"ATMs per 100,000 adults",GFDD.AI.25,Kosovo,XKX,..,..,..,..,..,..,..,..,7.9739554,8.995874,11.924181,18.315542,25.663749,31.165926,34.249867,35.679475,36.260157,36.45233,39.965369,38.326881,36.010919,35.315309,33.863821,34.954004,..
"ATMs per 100,000 adults",GFDD.AI.25,Kuwait,KWT,..,..,..,..,..,..,..,30.268993,35.167812,40.246024,46.782041,50.889172,51.833999,50.146762,50.715029,55.048545,53.663273,56.397779,56.5137,63.933691,65.982991,73.255266,81.070015,78.562769,81.214729
"ATMs per 100,000 adults",GFDD.AI.25,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,0.6027212,0.95386278,1.1859393,2.3646702,4.6695602,8.3418009,7.3314839,11.925833,15.619203,20.646628,24.832851,30.290539,31.40856,33.614229,37.008913,39.285644,41.806331,..
"ATMs per 100,000 adults",GFDD.AI.25,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,2.63655,4.838708,8.7099374,10.845657,12.899937,17.849671,19.751979,22.970486,23.946805,25.735696,25.739766,26.887774,27.387206,..
"ATMs per 100,000 adults",GFDD.AI.25,Latvia,LVA,..,..,..,..,..,..,..,45.609238,45.912697,50.171093,60.784861,68.093422,71.681279,75.526102,68.287809,72.884039,68.441971,62.816178,63.01246,61.283695,61.961874,61.337642,58.249845,57.424764,57.867306
"ATMs per 100,000 adults",GFDD.AI.25,Lebanon,LBN,..,..,..,..,..,..,..,27.900681,28.752042,29.9849,31.436268,32.984069,34.109651,34.972086,34.40159,35.059442,34.9503,35.11549,35.961137,36.577885,37.992623,39.413057,39.254867,36.64174,33.717605
"ATMs per 100,000 adults",GFDD.AI.25,Lesotho,LSO,..,..,..,..,..,..,..,2.6425707,3.507737,3.6562461,4.6624615,5.4881988,6.3714361,7.0803325,7.8656576,9.0043599,10.703681,11.162364,12.980885,14.7228,14.482249,14.380791,14.004451,13.915372,..
"ATMs per 100,000 adults",GFDD.AI.25,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,1.1691696,1.5453294,1.4886726,1.4402524,1.353662,1.641619,1.7918143,2.0078747,1.9480296,2.7254868,3.3836499,3.657807,3.6474797,..
"ATMs per 100,000 adults",GFDD.AI.25,Libya,LBY,..,..,..,..,..,..,..,3.4908632,3.4079039,3.4083797,3.3897236,3.4474341,3.5329942,3.4649478,3.4827336,3.8420249,3.8221568,3.7987871,3.7674015,3.7170664,3.6575325,3.5928799,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Lithuania,LTU,..,..,..,..,..,..,..,36.273442,38.188381,41.870539,49.054452,54.377681,57.428591,59.508568,50.489829,51.83436,49.890091,51.200641,49.013542,48.238183,46.686154,46.926011,38.503192,37.844554,29.995755
"ATMs per 100,000 adults",GFDD.AI.25,Luxembourg,LUX,..,..,..,..,..,..,..,106.64102,106.99171,105.54541,105.94974,107.30979,107.06062,105.62722,106.0381,100.71134,97.887664,105.22593,108.33167,110.56456,115.47667,116.53941,113.85032,107.13456,..
"ATMs per 100,000 adults",GFDD.AI.25,"Macao SAR, China",MAC,..,..,..,..,..,..,..,54.430655,54.654764,65.231101,87.114304,113.67745,131.08462,139.40391,153.3637,175.63714,213.94333,219.58063,246.89434,282.42605,313.20789,324.17229,322.70425,321.32601,316.30763
"ATMs per 100,000 adults",GFDD.AI.25,Madagascar,MDG,..,..,..,..,..,..,..,0.2751333,0.5819678,0.74481011,0.99845415,1.2260446,1.3333542,1.3979603,1.5628233,1.7142881,1.8003911,2.0473318,2.2839461,2.5522891,2.795872,2.9393048,3.0591975,3.1330408,..
"ATMs per 100,000 adults",GFDD.AI.25,Malawi,MWI,..,..,..,..,..,..,..,0.75785915,1.4918929,1.4382449,1.5254727,1.7826925,2.6830338,3.0511682,3.9291456,4.4408297,4.7818627,5.0497786,5.2092515,4.9488633,4.9680738,4.8536397,4.7098701,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Malaysia,MYS,..,..,..,..,..,..,..,..,30.726784,31.738296,37.421116,42.55463,47.025146,51.307164,56.117178,56.969788,57.282701,56.066989,54.268586,50.613518,50.861352,50.244468,56.088583,55.564121,54.281734
"ATMs per 100,000 adults",GFDD.AI.25,Maldives,MDV,..,..,..,..,..,..,..,7.1995623,7.3049354,6.9720117,17.114853,16.419243,16.875113,16.469581,16.314063,19.040428,19.861096,22.919403,23.158999,25.473853,29.60841,31.811559,35.038625,37.966208,..
"ATMs per 100,000 adults",GFDD.AI.25,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,2.7206267,3.2424622,3.3851717,4.005809,4.3016957,4.4617189,4.6967551,4.8771536,4.7164509,5.2322385,4.9853403,..
"ATMs per 100,000 adults",GFDD.AI.25,Malta,MLT,..,..,..,..,..,..,..,45.257802,44.986684,41.248127,46.717713,47.307259,48.71102,52.218136,55.257497,60.206878,58.698324,55.310774,55.274381,55.035069,54.807625,52.474485,48.861142,46.004727,45.441186
"ATMs per 100,000 adults",GFDD.AI.25,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,2.9458204,2.9412509,2.9355168,2.9296374,5.8462273,5.8327949,5.8184319,5.8068826,5.7963633,5.7884988,6.1799604,6.029666,5.741407,5.741407,..
"ATMs per 100,000 adults",GFDD.AI.25,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.2472564,4.7084401,6.5088888,7.9342036,9.4298434,10.076294,10.241156,10.461187,10.402706,11.01825,..
"ATMs per 100,000 adults",GFDD.AI.25,Mauritius,MUS,..,..,..,..,..,..,..,30.926663,33.854454,34.932888,38.9646,38.06325,39.508767,40.881106,43.42766,44.327132,44.880304,45.044644,45.594975,44.502784,43.488241,43.166477,42.778584,42.058732,..
"ATMs per 100,000 adults",GFDD.AI.25,Mexico,MEX,..,..,..,..,..,..,..,28.845836,31.692825,34.824348,38.912136,41.429537,42.910321,45.170285,44.859082,48.758205,48.70922,50.45125,52.899959,54.591183,55.619981,58.820554,61.537824,62.134871,..
"ATMs per 100,000 adults",GFDD.AI.25,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,3.0855627,3.0818066,3.0651341,3.0599287,3.0571691,3.0462265,9.0649504,8.9377486,14.600032,14.265132,13.945056,13.666243,13.408061,13.189654,12.999675,12.818705,12.635356,11.214115
"ATMs per 100,000 adults",GFDD.AI.25,Moldova,MDA,..,..,..,..,..,..,..,9.6411149,13.172745,15.820315,19.219065,24.421985,29.020637,32.065316,35.535594,38.497401,41.812577,44.996995,40.76412,44.325133,47.382923,49.940997,50.757365,50.865347,..
"ATMs per 100,000 adults",GFDD.AI.25,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,9.8687354,14.972616,18.48928,31.455652,44.708209,49.686522,58.36101,72.432208,87.955641,93.113242,106.88226,56.410096,47.986387,..
"ATMs per 100,000 adults",GFDD.AI.25,Montenegro,MNE,..,..,..,..,..,..,..,..,14.276595,26.024723,40.120524,53.073522,60.050893,64.170738,66.200604,69.597448,71.56167,70.954226,76.123762,77.919778,80.976753,87.046738,81.118931,81.698063,77.059625
"ATMs per 100,000 adults",GFDD.AI.25,Morocco,MAR,..,..,..,..,..,..,..,8.3423193,14.855807,12.853162,14.271715,16.269081,18.2372,19.657392,21.352063,22.897092,24.263855,25.278145,26.064858,26.837126,27.206929,27.792099,28.582148,28.61229,28.920129
"ATMs per 100,000 adults",GFDD.AI.25,Mozambique,MOZ,..,..,..,..,..,..,..,1.9127735,2.2170116,3.2772674,3.6540628,4.2464062,4.7227497,5.7399819,6.499938,7.0407634,7.7641379,9.2203492,10.677882,11.005483,11.066319,10.821141,10.388773,9.7806956,..
"ATMs per 100,000 adults",GFDD.AI.25,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.09065178,0.60644201,1.6834879,1.9539097,2.6616129,4.3788754,5.634098,6.8631586,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Namibia,NAM,..,..,..,..,..,..,..,..,..,9.6266279,9.9579257,29.958817,41.996599,49.618698,51.274576,49.613789,53.606761,56.696261,58.332911,67.715177,70.426482,72.444721,72.368141,72.781156,..
"ATMs per 100,000 adults",GFDD.AI.25,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.351932,7.5991264,8.5166724,9.2976477,9.5586699,10.34081,10.967892,14.275771,16.457383,19.795033,20.261594
"ATMs per 100,000 adults",GFDD.AI.25,Netherlands,NLD,..,..,..,..,..,..,..,59.375531,55.858923,60.720675,63.694135,64.088754,62.517323,57.786031,56.516725,54.556203,52.985556,53.648995,49.668352,47.51079,44.585431,41.083495,41.055793,36.026919,33.198695
"ATMs per 100,000 adults",GFDD.AI.25,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,New Zealand,NZL,..,..,..,..,..,..,..,59.037492,62.252217,69.456403,69.644089,71.787104,72.565963,72.219158,76.376287,74.815334,72.382637,70.610822,69.072755,65.736515,65.570513,64.381541,62.747507,54.03377,53.88679
"ATMs per 100,000 adults",GFDD.AI.25,Nicaragua,NIC,..,..,..,..,..,..,..,3.3060662,4.5839344,5.7708018,6.8196749,7.7946701,8.2302406,8.3685887,9.5344298,11.423493,14.359567,15.952153,18.214425,17.884324,17.567297,22.159133,22.084993,21.4977,21.656501
"ATMs per 100,000 adults",GFDD.AI.25,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,0.58351128,0.91472446,0.92618634,1.2495515,1.2637181,1.4546882,1.5248485,1.7252368,1.6570253,1.616469,1.6334604,..
"ATMs per 100,000 adults",GFDD.AI.25,Nigeria,NGA,..,..,..,..,..,..,..,..,0.68012645,1.7800705,4.4767406,8.6415064,11.463693,11.22585,11.943614,11.493028,13.311899,16.188267,16.211369,16.738416,16.328233,16.930262,17.194856,16.146698,..
"ATMs per 100,000 adults",GFDD.AI.25,North Macedonia,MKD,..,..,..,..,..,..,..,..,9.6598383,18.144618,32.065348,45.756987,49.647811,51.510185,51.594816,49.967539,54.360851,55.875166,60.931338,60.240126,59.6345,60.001569,59.956838,57.134687,56.691898
"ATMs per 100,000 adults",GFDD.AI.25,Norway,NOR,..,..,..,..,..,..,..,59.138065,58.763971,59.929475,59.782205,59.221175,57.596338,55.246155,54.469652,52.730509,50.496874,48.323877,45.811071,39.022191,36.735909,35.162017,32.966028,32.32884,27.152669
"ATMs per 100,000 adults",GFDD.AI.25,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,40.440331,39.519321,38.205819,37.758051,34.949793,34.116586,33.755308,37.580425,35.125694,41.765131,41.330853,..
"ATMs per 100,000 adults",GFDD.AI.25,Pakistan,PAK,..,..,..,..,..,..,..,0.74264766,1.1639304,1.8682979,2.7163173,3.3947646,3.9038181,4.2812207,4.7189496,5.2868971,6.29442,7.2686033,8.4479003,9.4479422,9.9959779,10.453809,10.843963,11.14124,..
"ATMs per 100,000 adults",GFDD.AI.25,Palau,PLW,..,..,..,..,..,..,..,..,..,..,30.949864,30.778499,30.606011,36.497556,36.268992,41.989713,41.664554,47.223853,46.793497,46.325627,45.845272,..,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Panama,PAN,..,..,..,..,..,..,..,..,..,..,32.746227,34.683259,38.385726,39.74358,44.966008,50.697443,55.95264,61.362008,67.677121,69.249376,70.475966,69.948869,73.650468,72.67671,72.713343
"ATMs per 100,000 adults",GFDD.AI.25,Papua New Guinea,PNG,..,..,..,..,..,..,..,3.7073554,3.620036,3.5285641,3.917724,4.5164191,4.8517439,5.3431819,6.6790059,6.6369388,7.2081737,7.4264878,7.3569976,8.9809307,8.5921111,8.1826409,8.318868,8.1516531,..
"ATMs per 100,000 adults",GFDD.AI.25,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,12.823479,18.758023,18.888205,20.336609,23.454939,24.019912,25.295323,24.943056,27.013349,29.196236,29.905433,25.967665,..
"ATMs per 100,000 adults",GFDD.AI.25,Peru,PER,..,..,..,..,..,..,..,10.605476,11.369685,13.616641,16.44349,20.206277,23.869563,27.139092,31.739119,39.089947,41.958806,56.734429,123.09918,110.69382,107.50256,112.64566,126.70725,124.29526,..
"ATMs per 100,000 adults",GFDD.AI.25,Philippines,PHL,..,..,..,..,..,..,..,10.311727,11.432779,12.314518,12.502514,13.172395,14.008426,15.106525,16.804617,18.851103,21.925518,23.184318,25.043,27.041645,28.135151,28.898986,28.975432,29.716935,..
"ATMs per 100,000 adults",GFDD.AI.25,Poland,POL,..,..,..,..,..,..,..,25.444362,27.575046,31.08939,35.98644,43.135347,48.689369,50.887165,53.856943,56.237386,58.302614,63.406741,68.453307,72.453007,71.865116,70.923534,70.508723,67.936024,66.821755
"ATMs per 100,000 adults",GFDD.AI.25,Portugal,PRT,..,..,..,..,..,..,..,142.59901,154.40209,163.15842,176.94418,187.17623,191.99799,194.62674,191.19337,184.92446,180.41939,176.87306,173.42478,168.78069,167.99456,165.76712,170.18713,165.41002,162.87117
"ATMs per 100,000 adults",GFDD.AI.25,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Qatar,QAT,..,..,..,..,..,..,..,50.989434,53.868416,51.727235,49.61485,44.011506,45.963298,49.038372,48.489013,55.59634,57.072365,56.38015,57.855936,58.534877,56.946545,55.55045,54.842104,53.65527,..
"ATMs per 100,000 adults",GFDD.AI.25,Romania,ROU,..,..,..,..,..,..,..,18.290554,24.236953,33.681342,42.192987,53.315647,56.509739,59.239448,64.897388,65.027048,63.897085,65.124057,68.65398,66.775124,66.832267,64.709986,64.391213,62.794601,..
"ATMs per 100,000 adults",GFDD.AI.25,Russian Federation,RUS,..,..,..,..,..,..,..,16.233222,22.818019,32.435872,45.026715,61.629771,72.425371,95.585365,117.00052,142.13874,156.61021,185.40671,172.73887,168.74665,164.03982,161.11086,165.45814,164.93415,..
"ATMs per 100,000 adults",GFDD.AI.25,Rwanda,RWA,..,..,..,..,..,..,..,0.04025139,0.23549614,0.22914726,0.2970256,0.39691245,0.82402059,1.4312341,2.7695502,4.709467,5.2355003,5.621055,5.6261323,5.7442304,5.6606936,5.1867599,5.0356929,4.2605171,..
"ATMs per 100,000 adults",GFDD.AI.25,Samoa,WSM,..,..,..,..,..,..,..,12.094373,11.97682,11.842621,17.110181,18.689593,21.124901,25.280923,27.598341,28.192839,35.637616,42.275433,42.236864,48.599415,51.638696,53.73233,53.892509,59.388142,..
"ATMs per 100,000 adults",GFDD.AI.25,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,51.433603,..,..,..,48.193994,48.994763,51.951099,43.309874,45.465818,40.827658,32.904241,34.15599
"ATMs per 100,000 adults",GFDD.AI.25,São Tomé and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.194354,20.648746,20.266224,23.493693,25.66349,23.362464,27.040959,26.380656,..,..,..
"ATMs per 100,000 adults",GFDD.AI.25,Saudi Arabia,SAU,..,..,..,..,..,..,..,4758.4264,5202.5219,6692.7227,8052.4804,9206.6713,10007.543,10663.31,11267.093,11931.221,12788.909,14020.313,15241.458,15477.2,15491.934,15403.83,15176.993,14335.966,12613.602
