Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],Max
Barbados,BRB,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,86.776802,86.909527,87.121635,87.200547,,87.200547
Barbados,BRB,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Barbados,BRB,Time required to start a business (days),IC.REG.DURS,16,,,,,16
Belarus,BLR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,0
Belarus,BLR,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,0
Belarus,BLR,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,0
Belarus,BLR,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,0
Belarus,BLR,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,0
Belarus,BLR,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,0
Belarus,BLR,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Belarus,BLR,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,,0
Belarus,BLR,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,6,,,,,6
Belarus,BLR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,33.24422862,,,,,33.24422862
Belarus,BLR,"Compulsory education, duration (years)",SE.COM.DURS,9,9,9,11,11,11
Belarus,BLR,Control of Corruption: Percentile Rank,CC.PER.RNK,56.19047546,49.52381134,47.61904907,31.60377312,26.88679314,56.19047546
Belarus,BLR,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,47.07457777,,,,,47.07457777
Belarus,BLR,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,41.42840007,,,,,41.42840007
Belarus,BLR,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,86.958716,84.60737,84.204141,86.831824,,86.958716
Belarus,BLR,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Belarus,BLR,Time required to start a business (days),IC.REG.DURS,8.5,,,,,8.5
Belgium,BEL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,99.01,,,99.01
Belgium,BEL,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,98.65,,,98.65
Belgium,BEL,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,99.37,,,99.37
Belgium,BEL,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,97.94,,,97.94
Belgium,BEL,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,94.73,,,94.73
Belgium,BEL,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,93.81,,,93.81
Belgium,BEL,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Belgium,BEL,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,4.3,,,,4.3
Belgium,BEL,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,8,,,,,8
Belgium,BEL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,103.200888,118.4424091,108.4452972,92.48253664,,118.4424091
Belgium,BEL,"Compulsory education, duration (years)",SE.COM.DURS,12,12,12,12,12,12
Belgium,BEL,Control of Corruption: Percentile Rank,CC.PER.RNK,89.52381134,90,89.52381134,89.62264252,89.15093994,90
Belgium,BEL,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Belgium,BEL,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Belgium,BEL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,92.065814,91.97101,92.223268,92.020131,,92.223268
Belgium,BEL,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Belgium,BEL,Time required to start a business (days),IC.REG.DURS,5,,,,,5
Bermuda,BMU,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,0
Bermuda,BMU,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,0
Bermuda,BMU,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,0
Bermuda,BMU,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,0
Bermuda,BMU,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,0
Bermuda,BMU,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,0
Bermuda,BMU,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Bermuda,BMU,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,,0
Bermuda,BMU,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,,,,,,0
Bermuda,BMU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,0
Bermuda,BMU,"Compulsory education, duration (years)",SE.COM.DURS,13,13,13,13,13,13
Bermuda,BMU,Control of Corruption: Percentile Rank,CC.PER.RNK,87.14286041,88.57142639,88.57142639,88.679245,87.73584747,88.679245
Bermuda,BMU,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Bermuda,BMU,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Bermuda,BMU,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,92.661206,92.670183,92.749771,92.818295,,92.818295
Bermuda,BMU,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Bermuda,BMU,Time required to start a business (days),IC.REG.DURS,,,,,,0
Bhutan,BTN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,0
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,0
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,0
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,0
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,0
Bhutan,BTN,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,0
Bhutan,BTN,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Bhutan,BTN,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,,0
Bhutan,BTN,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,4,,,,,4
Bhutan,BTN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,90.35735257,111.0078841,,,,111.0078841
Bhutan,BTN,"Compulsory education, duration (years)",SE.COM.DURS,,,,,,0
Bhutan,BTN,Control of Corruption: Percentile Rank,CC.PER.RNK,91.42857361,93.33333588,90.47618866,90.09433746,91.03773499,93.33333588
Bhutan,BTN,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Bhutan,BTN,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Bhutan,BTN,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,81.314899,81.797749,82.106567,82.661172,,82.661172
Bhutan,BTN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Bhutan,BTN,Time required to start a business (days),IC.REG.DURS,12,,,,,12
Bolivia,BOL,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,68.89,,,68.89
Bolivia,BOL,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,63.29,,,63.29
Bolivia,BOL,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,74.04,,,74.04
Bolivia,BOL,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,56.29,,,56.29
Bolivia,BOL,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,66.36,,,66.36
Bolivia,BOL,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,55.39,,,55.39
Bolivia,BOL,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Bolivia,BOL,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,,0
Bolivia,BOL,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,1,,,,,1
Bolivia,BOL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,0
Bolivia,BOL,"Compulsory education, duration (years)",SE.COM.DURS,14,14,14,14,14,14
Bolivia,BOL,Control of Corruption: Percentile Rank,CC.PER.RNK,25.7142849,22.38095284,20.47619057,20.75471687,21.69811249,25.7142849
Bolivia,BOL,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,77.21504283,97.85402074,,,,97.85402074
Bolivia,BOL,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,1.183501672,0.746620583,,,,1.183501672
Bolivia,BOL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,73.855092,66.67695,61.089826,73.334968,,73.855092
Bolivia,BOL,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Bolivia,BOL,Time required to start a business (days),IC.REG.DURS,39.5,,,,,39.5
Bosnia and Herzegovina,BIH,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,79.34,,,79.34
Bosnia and Herzegovina,BIH,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,70.37,,,70.37
Bosnia and Herzegovina,BIH,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,88.71,,,88.71
Bosnia and Herzegovina,BIH,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,72.29,,,72.29
Bosnia and Herzegovina,BIH,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,61.03,,,61.03
Bosnia and Herzegovina,BIH,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,57.58,,,57.58
Bosnia and Herzegovina,BIH,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Bosnia and Herzegovina,BIH,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,16,,,,3.5,16
Bosnia and Herzegovina,BIH,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,3,,,,,3
Bosnia and Herzegovina,BIH,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,44.02357192,45.42163684,46.97481914,41.74351052,40.42377461,46.97481914
Bosnia and Herzegovina,BIH,"Compulsory education, duration (years)",SE.COM.DURS,9,9,9,9,9,9
Bosnia and Herzegovina,BIH,Control of Corruption: Percentile Rank,CC.PER.RNK,29.52380943,28.5714283,28.09523773,26.41509438,30.6603775,30.6603775
Bosnia and Herzegovina,BIH,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Bosnia and Herzegovina,BIH,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Bosnia and Herzegovina,BIH,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,89.015322,88.0832,86.680497,88.203538,,89.015322
Bosnia and Herzegovina,BIH,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Bosnia and Herzegovina,BIH,Time required to start a business (days),IC.REG.DURS,80,,,,,80
Botswana,BWA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,58.76,,58.76
Botswana,BWA,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,53.86,,53.86
Botswana,BWA,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,64.29,,64.29
Botswana,BWA,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,47.59,,47.59
Botswana,BWA,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,49.72,,49.72
Botswana,BWA,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,43.8,,43.8
Botswana,BWA,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Botswana,BWA,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,6.1,6.1
Botswana,BWA,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,7,,,,,7
Botswana,BWA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,16.19390431,19.61608146,,,,19.61608146
Botswana,BWA,"Compulsory education, duration (years)",SE.COM.DURS,,,,,,0
Botswana,BWA,Control of Corruption: Percentile Rank,CC.PER.RNK,74.2857132,71.42857361,74.76190186,74.05660248,73.58490753,74.76190186
Botswana,BWA,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Botswana,BWA,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Botswana,BWA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,70.681902,72.101002,61.837403,74.133132,,74.133132
Botswana,BWA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Botswana,BWA,Time required to start a business (days),IC.REG.DURS,48,,,,,48
Brazil,BRA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,84.04,,,84.04
Brazil,BRA,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,80.87,,,80.87
Brazil,BRA,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,87.05,,,87.05
Brazil,BRA,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,81.98,,,81.98
Brazil,BRA,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,79.92,,,79.92
Brazil,BRA,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,81.28,,,81.28
